TestTime_s_,Current_A_
1028,-0.0542160648292775
1029,-0.414265502123239
1030,-1.17533806729363
1031,-1.81043539261651
1032,-2.05639206241907
1033,-2.20204783493162
1034,-2.3725035160268
1035,-2.54171321863531
1036,-2.29250891298626
1037,-2.07051233056306
1038,-1.94085626683671
1039,-2.30648560028146
1040,-2.71723039011461
1041,-2.88319293445769
1042,-2.73971987671811
1043,-2.11621410237308
1044,-1.40639068223241
1045,-0.866484545064422
1046,-0.75814354193554
1047,-0.874200669738671
1048,-0.879371068925766
1049,-0.426344487228318
1050,0.125070550604789
1051,0.556149861082566
1052,0.701873306153085
1053,0.883237426269995
1054,1.04059795509931
1055,1.34830092190745
1056,1.58088011113779
1057,1.79107556071005
1058,1.53597770162542
1059,1.04213491423847
1060,0.843444605650693
1061,0.501461639639156
1062,0.142085229212041
1063,-0.119737174342602
1064,-0.276818121803394
1065,-0.870917824991059
1066,-1.56640882938666
1067,-1.66104962400557
1068,-0.802348876173368
1069,-0.52861493556031
1070,-0.867720736526586
1071,-1.59262867112111
1072,-2.11512375942295
1073,-2.68675748925307
1074,-3.52728345312942
1075,-4.64668165218165
1076,-5.07455498305831
1077,-4.81104117708705
1078,-4.20664316330352
1079,-3.75578431693073
1080,-3.69721505845309
1081,-2.68579795609241
1082,-1.41979083943696
1083,-0.215488185718993
1084,0.606700318578289
1085,0.600684009876254
1086,0.0461020202980371
1087,-0.778215011951601
1088,-0.904160533386547
1089,-0.906844349233926
1090,-0.783158643121863
1091,-0.783158643121863
1092,-1.16228462885382
1093,-2.06081895766282
1094,-2.8825752273963
1095,-2.58141485345069
1096,-1.84031385917853
1097,-1.18558971043015
1098,-0.367995434261895
1099,0.349353325389599
1100,0.861784989990336
1101,0.474444105447201
1102,-0.152688007891292
1103,-1.27535723410037
1104,-2.55241326804304
1105,-3.53549280048424
1106,-3.01589087111233
1107,-1.74135997247787
1108,-0.795562207214658
1109,0.150125036986141
1110,0.544895301119185
1111,0.0957732697019089
1112,-0.975862361420162
1113,-2.55968229894721
1114,-4.51426699899549
1115,-4.74633583867575
1116,-3.08320894877786
1117,-1.52807652106684
1118,-0.490887028080807
1119,0.339022552830448
1120,0.342037569445408
1121,0.0012336850084034
1122,-0.271783604587536
1123,0.0769233097644674
1124,0.680912004407041
1125,1.45244006869503
1126,2.39321895159449
1127,2.69590530370211
1128,2.46235739041615
1129,2.12928144485706
1130,1.40889952728474
1131,1.05745013590608
1132,0.899448029430401
1133,0.849869994703152
1134,0.871623972612084
1135,0.756909797652893
1136,0.54121298522293
1137,0.221918228646405
1138,0.00455687011315116
1139,-0.143045180679509
1140,-0.205588331835424
1141,-0.272868934630147
1142,-0.542213515838062
1143,-1.08347245045519
1144,-1.55223586643947
1145,-1.10845455112937
1146,-0.419038100001831
1147,0.43261185453251
1148,1.14339695525504
1149,0.575733896971408
1150,0.202868712650925
1151,-0.0939462850723742
1152,-0.0939462850723742
1153,-0.583973081287264
1154,-1.57380204491333
1155,-2.69926680029129
1156,-2.75217577827509
1157,-2.83193262893455
1158,-3.51688262010703
1159,-4.65156136878104
1160,-5.5951026600952
1161,-5.71470437077337
1162,-5.29154091885062
1163,-5.35503799413013
1164,-5.47845843953109
1165,-5.69822462697919
1166,-5.75367360117105
1167,-3.30605979499735
1168,-3.23829528065907
1169,-4.27766933777449
1170,-4.0956173908587
1171,-4.05337754991745
1172,-3.99893990949514
1173,-3.75852625710209
1174,-3.67091495261763
1175,-3.5725053101735
1176,-3.28183689577996
1177,-3.15467803903146
1178,-3.20384854639349
1179,-3.62796586147205
1180,-3.69519376777002
1181,-3.7632976017538
1182,-3.63864060755166
1183,-3.30840077030911
1184,-3.15619649783219
1185,-2.99535690957106
1186,-2.62691497936217
1187,-2.04372747487687
1188,-2.04372747487687
